Customer_id,Age,Credit_limit,Credit_utilization,Actual_Default,Num_late_payments,Max_delay,Average_delay,Total_payment,Total_bill,Payment_to_Bill_Ratio,Probability_of_Default,Risk_Score,Risk_Level
10724,32,500000,0.51,0,0,0.0,-0.5,91085,253616,0.36,0.19,19,Low
11958,48,230000,0.21,0,0,0.0,-0.8,36825,49003,0.75,0.33,33,Low
20614,29,90000,0.65,0,0,0.0,-0.7,32569,58215,0.56,0.32,32,Low
5315,27,200000,0.43,0,1,1.0,-1.2,69972,85684,0.82,0.44,44,Medium
22482,36,150000,0.08,0,0,-2.0,-2.0,5279,12413,0.43,0.26,26,Low
16220,44,180000,0.25,1,1,2.0,0.3,4137,45596,0.09,0.64,64,Medium
12055,60,80000,0.05,1,1,1.0,-0.7,5941,4075,1.46,0.65,65,Medium
5694,42,50000,0.48,0,0,0.0,0.0,2957,24145,0.12,0.37,37,Medium
2683,30,160000,0.01,0,0,-1.0,-1.0,1580,1896,0.83,0.31,31,Low
1690,46,50000,0.53,1,2,2.0,-0.5,0,26273,0.0,0.77,77,High
20448,26,10000,1.0,0,0,0.0,0.0,6200,42630,0.15,0.39,39,Medium
27982,28,60000,1.0,0,0,0.0,0.0,10485,245573,0.04,0.38,38,Medium
27191,29,230000,1.0,0,1,2.0,0.3,33706,1345830,0.03,0.64,64,Medium
8951,30,350000,0.68,0,0,-2.0,-2.0,195348,237368,0.82,0.06,6,Low
20625,32,120000,0.08,0,0,-1.0,-1.0,9500,9118,1.04,0.29,29,Low
14337,33,380000,1.0,0,0,0.0,0.0,19300,496605,0.04,0.33,33,Low
19922,44,30000,1.0,0,0,0.0,0.0,10866,62666,0.17,0.38,38,Medium
7517,52,80000,0.0,0,1,1.0,-1.5,0,0,0.0,0.67,67,High
16907,33,80000,1.0,0,0,0.0,0.0,33500,250327,0.13,0.32,32,Low
16613,27,130000,1.0,1,3,2.0,1.0,15425,418497,0.04,0.73,73,High
600,36,300000,0.27,1,1,2.0,-0.3,88921,80160,1.11,0.46,46,Medium
13132,28,60000,1.0,0,0,0.0,0.0,9600,243895,0.04,0.38,38,Medium
10834,51,80000,0.33,1,1,1.0,-1.0,26436,26388,1.0,0.59,59,Medium
28219,47,20000,1.0,0,0,0.0,-0.7,8744,64157,0.14,0.45,45,Medium
15250,35,500000,0.12,0,0,0.0,-0.7,56140,58148,0.97,0.3,30,Low
4142,42,50000,1.0,0,3,3.0,1.2,6000,181249,0.03,0.84,84,High
278,26,50000,0.05,0,0,-1.0,-1.0,1896,2736,0.69,0.3,30,Low
9934,31,410000,0.04,1,0,0.0,-0.7,11526,15508,0.74,0.37,37,Medium
21649,25,450000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.25,25,Low
16051,45,150000,0.46,0,0,-1.0,-1.5,73636,68924,1.07,0.2,20,Low
1284,34,260000,0.1,0,0,-2.0,-2.0,6897,26436,0.26,0.25,25,Low
22092,29,320000,0.33,0,0,0.0,0.0,9865,104445,0.09,0.32,32,Low
1217,54,360000,0.24,0,0,-1.0,-1.8,69754,87530,0.8,0.24,24,Low
24033,25,50000,1.0,1,4,3.0,1.7,21515,252239,0.09,0.83,83,High
29093,52,200000,1.0,0,0,0.0,0.0,42600,1697893,0.03,0.46,46,Medium
9246,33,130000,0.2,0,0,0.0,-0.7,17240,26565,0.65,0.36,36,Medium
2077,49,20000,0.11,0,0,-1.0,-1.0,1836,2226,0.82,0.34,34,Medium
11197,28,120000,0.2,0,0,-1.0,-1.0,21097,24501,0.86,0.26,26,Low
19506,29,210000,1.0,0,0,0.0,-0.3,88119,545393,0.16,0.21,21,Low
10533,29,90000,1.0,0,0,0.0,0.0,22600,480516,0.05,0.37,37,Medium
4399,37,380000,1.0,0,0,0.0,0.0,98532,512465,0.19,0.19,19,Low
29104,51,60000,1.0,0,0,0.0,0.0,14065,139684,0.1,0.39,39,Medium
28078,46,230000,0.02,0,0,-1.0,-1.0,5394,5094,1.06,0.33,33,Low
28631,35,260000,0.54,0,0,0.0,-0.2,77470,140564,0.55,0.22,22,Low
20636,30,20000,1.0,0,0,0.0,-0.2,19679,451095,0.04,0.69,69,High
14927,24,230000,0.57,0,0,0.0,-0.7,84294,132112,0.64,0.17,17,Low
7377,31,130000,1.0,0,3,2.0,0.8,15760,571825,0.03,0.76,76,High
17684,36,70000,1.0,0,0,0.0,0.0,22299,395177,0.06,0.4,40,Medium
27923,28,30000,1.0,1,5,2.0,1.5,8828,152071,0.06,0.85,85,High
18116,48,170000,1.0,0,0,0.0,-0.2,93179,513360,0.18,0.23,23,Low
16534,26,320000,1.0,0,0,0.0,0.0,41082,1248891,0.03,0.31,31,Low
761,52,50000,1.0,1,3,2.0,0.8,6220,171979,0.04,0.8,80,High
1277,54,480000,0.05,0,0,-2.0,-2.0,11433,26304,0.43,0.28,28,Low
25155,26,70000,1.0,1,3,2.0,1.0,12365,383842,0.03,0.77,77,High
18613,27,350000,1.0,0,0,0.0,0.0,52658,382650,0.14,0.26,26,Low
12926,45,80000,1.0,0,0,0.0,0.0,18300,483019,0.04,0.44,44,Medium
17276,32,90000,0.36,0,0,-1.0,-1.0,48131,32245,1.49,0.2,20,Low
28268,43,230000,0.23,0,0,0.0,0.0,13051,51785,0.25,0.35,35,Medium
29060,52,30000,1.0,0,0,0.0,0.0,8420,142119,0.06,0.45,45,Medium
18296,54,360000,0.0,1,0,-2.0,-2.0,0,0,0.0,0.3,30,Low
9092,50,240000,1.0,0,0,0.0,0.0,44044,1250492,0.04,0.38,38,Medium
9716,26,210000,1.0,0,3,2.0,0.8,22296,726995,0.03,0.74,74,High
527,27,20000,1.0,0,3,2.0,0.8,4500,116201,0.04,0.79,79,High
8857,52,80000,1.0,1,6,3.0,2.5,10100,237369,0.04,0.91,91,High
13574,30,220000,0.3,0,0,0.0,-0.7,48573,66290,0.73,0.28,28,Low
971,42,300000,0.56,1,0,0.0,-0.3,77172,166563,0.46,0.21,21,Low
6356,34,120000,0.07,0,1,1.0,-0.8,9135,8800,1.04,0.59,59,Medium
17173,27,90000,1.0,0,0,0.0,0.0,17766,450065,0.04,0.38,38,Medium
11509,33,330000,0.57,0,1,1.0,-0.7,75423,187137,0.4,0.4,40,Medium
10519,43,150000,1.0,0,0,0.0,0.0,100656,534737,0.19,0.28,28,Low
15408,50,500000,0.8,0,0,0.0,0.0,17886,401511,0.04,0.36,36,Medium
16661,34,360000,0.03,0,0,-2.0,-2.0,9827,12076,0.81,0.25,25,Low
12661,49,260000,0.0,0,1,1.0,-1.5,0,0,0.0,0.66,66,Medium
541,38,200000,0.0,0,0,-1.0,-1.3,805,887,0.91,0.35,35,Medium
2855,25,50000,1.0,1,6,2.0,2.0,5750,104329,0.06,0.84,84,High
20482,26,20000,1.0,0,1,2.0,0.3,22740,77352,0.29,0.64,64,Medium
2670,43,10000,1.0,1,0,0.0,-0.8,3537,30993,0.11,0.46,46,Medium
475,32,120000,0.16,0,0,-1.0,-1.0,20172,19210,1.05,0.27,27,Low
24685,34,50000,1.0,1,1,2.0,0.3,7542,51231,0.15,0.63,63,Medium
5143,48,60000,1.0,0,0,0.0,0.0,16781,276243,0.06,0.43,43,Medium
6264,29,230000,0.04,0,0,-2.0,-2.0,9977,10177,0.98,0.25,25,Low
4290,52,100000,1.0,0,0,0.0,0.0,18516,424299,0.04,0.42,42,Medium
15682,25,30000,0.75,1,3,2.0,0.5,14042,22527,0.62,0.72,72,High
25257,23,60000,1.0,0,1,2.0,0.3,11000,131068,0.08,0.62,62,Medium
1193,34,270000,0.07,1,0,-1.0,-1.0,19616,19883,0.99,0.27,27,Low
8729,29,370000,0.13,0,0,-1.0,-1.5,19445,46762,0.42,0.26,26,Low
27025,35,100000,1.0,0,1,2.0,0.3,17433,474366,0.04,0.68,68,High
23895,36,270000,1.0,0,0,0.0,0.0,65800,1626171,0.04,0.32,32,Low
14622,27,500000,0.32,0,0,-1.0,-1.3,128886,160371,0.8,0.08,8,Low
26011,39,400000,0.26,0,0,-2.0,-2.0,62795,103473,0.61,0.17,17,Low
24668,41,200000,0.09,0,0,-2.0,-2.0,8096,17335,0.47,0.27,27,Low
18574,24,250000,0.33,1,0,0.0,-0.8,23949,83298,0.29,0.33,33,Low
1190,24,180000,1.0,0,0,0.0,0.0,41100,1028440,0.04,0.34,34,Medium
15161,22,80000,1.0,1,1,2.0,0.3,18028,421289,0.04,0.65,65,Medium
15667,27,130000,1.0,0,2,2.0,0.5,32200,794008,0.04,0.71,71,High
8804,28,10000,1.0,0,1,2.0,0.3,4485,43545,0.1,0.68,68,High
16104,37,10000,1.0,0,5,3.0,1.8,936,15988,0.06,0.88,88,High
23338,43,300000,0.08,0,0,-2.0,-2.0,22265,25028,0.89,0.24,24,Low
8350,29,80000,1.0,0,2,2.0,0.7,18242,397647,0.05,0.71,71,High
3010,25,30000,1.0,1,4,2.0,1.3,6438,144796,0.04,0.8,80,High
6498,40,190000,1.0,0,1,2.0,0.3,38300,904048,0.04,0.63,63,Medium
20108,47,50000,1.0,0,0,0.0,0.0,14853,253655,0.06,0.43,43,Medium
8569,50,220000,0.12,0,0,-1.0,-1.0,24175,26154,0.92,0.29,29,Low
2423,39,80000,0.13,0,0,0.0,-0.7,2715,10467,0.26,0.4,40,Medium
5297,33,500000,1.0,0,0,-1.0,-1.5,310438,823332,0.38,0.02,2,Low
35,58,500000,0.12,0,0,-2.0,-2.0,45425,58318,0.78,0.22,22,Low
6218,38,300000,0.09,0,3,3.0,0.8,2363,28420,0.08,0.82,82,High
26909,38,170000,0.09,0,0,-1.0,-1.0,14749,14580,1.01,0.3,30,Low
6174,48,160000,0.0,0,1,1.0,-1.5,0,0,0.0,0.66,66,Medium
13969,25,240000,1.0,1,1,2.0,0.3,43296,898791,0.05,0.59,59,Medium
24541,37,230000,0.7,0,0,0.0,0.0,17000,161553,0.11,0.33,33,Low
29430,30,50000,1.0,0,0,0.0,0.0,7196,105864,0.07,0.36,36,Medium
11807,60,180000,1.0,0,0,0.0,0.0,82000,823624,0.1,0.28,28,Low
11314,35,180000,0.01,0,0,-1.0,-1.7,2072,2016,1.03,0.36,36,Medium
27172,32,100000,1.0,0,0,0.0,0.0,19400,518322,0.04,0.39,39,Medium
22820,37,500000,0.57,0,0,0.0,0.0,21000,284715,0.07,0.32,32,Low
11315,30,50000,1.0,1,1,2.0,0.3,6325,186147,0.03,0.67,67,High
28097,39,50000,1.0,1,4,2.0,1.2,7200,169936,0.04,0.81,81,High
28650,46,370000,0.06,0,0,-2.0,-2.0,19813,23937,0.83,0.25,25,Low
3263,40,180000,0.03,0,0,0.0,-0.8,4614,5605,0.82,0.42,42,Medium
25183,22,10000,1.0,1,1,2.0,0.0,7200,37673,0.19,0.67,67,High
155,26,30000,1.0,0,0,0.0,0.0,8700,70072,0.12,0.35,35,Medium
18297,31,20000,1.0,1,2,2.0,0.5,4142,100524,0.04,0.75,75,High
27222,36,300000,1.0,1,6,2.0,2.0,43965,1728375,0.03,0.84,84,High
28800,42,200000,0.16,0,2,2.0,-0.2,63509,31069,2.04,0.65,65,Medium
26319,41,100000,0.0,1,0,-2.0,-2.0,0,0,0.0,0.27,27,Low
9133,36,250000,1.0,0,0,0.0,0.0,39000,899585,0.04,0.33,33,Low
8771,29,130000,0.32,0,1,2.0,0.0,13760,42184,0.33,0.62,62,Medium
11212,26,130000,1.0,1,2,2.0,0.7,72555,642270,0.11,0.64,64,Medium
29600,38,100000,0.61,0,0,0.0,0.0,15007,61059,0.25,0.34,34,Medium
20864,43,130000,1.0,0,0,0.0,-0.5,6264,183199,0.03,0.41,41,Medium
21044,42,20000,1.0,0,0,0.0,0.0,6608,108067,0.06,0.44,44,Medium
3745,26,120000,1.0,0,0,0.0,-0.8,97726,406362,0.24,0.22,22,Low
28973,34,50000,0.5,0,0,0.0,-0.7,26441,25142,1.05,0.35,35,Medium
25520,34,280000,0.72,0,1,2.0,-0.5,108829,202151,0.54,0.37,37,Medium
3824,39,200000,0.22,0,0,-2.0,-2.0,32679,44967,0.73,0.22,22,Low
839,34,420000,1.0,0,0,0.0,0.0,95575,543990,0.18,0.17,17,Low
12164,42,50000,1.0,0,6,2.0,1.8,9296,276076,0.03,0.89,89,High
27794,25,420000,0.91,0,3,2.0,1.0,13717,380268,0.04,0.7,70,High
15052,45,200000,1.0,0,0,0.0,0.0,23789,468885,0.05,0.37,37,Medium
842,31,350000,1.0,0,0,0.0,0.0,11044,351284,0.03,0.34,34,Medium
17556,31,180000,0.02,0,0,-1.0,-1.7,4490,4490,1.0,0.34,34,Medium
10304,51,210000,0.01,0,0,-1.0,-1.7,0,1900,0.0,0.38,38,Medium
21192,35,360000,0.9,0,0,0.0,0.0,103915,325386,0.32,0.15,15,Low
654,42,450000,0.09,1,1,1.0,-1.2,42200,41719,1.01,0.53,53,Medium
24380,49,330000,0.04,0,0,-2.0,-2.0,15260,13373,1.14,0.28,28,Low
21232,44,150000,0.19,0,0,0.0,-0.8,21075,29086,0.72,0.38,38,Medium
16274,31,30000,1.0,0,0,0.0,0.0,4585,62784,0.07,0.37,37,Medium
26432,38,50000,1.0,0,0,0.0,0.0,13511,184590,0.07,0.39,39,Medium
23830,50,240000,1.0,0,0,0.0,0.0,42000,1309197,0.03,0.39,39,Medium
25698,39,140000,0.05,0,0,-1.0,-1.0,6574,6761,0.97,0.31,31,Low
28628,31,210000,0.02,0,0,-1.0,-1.0,3199,3709,0.86,0.31,31,Low
20327,53,390000,0.01,0,0,0.0,-1.2,2419,2297,1.05,0.48,48,Medium
5442,42,360000,0.16,0,0,-2.0,-2.0,41597,56984,0.73,0.2,20,Low
13927,44,80000,0.84,0,0,0.0,0.0,4395,67537,0.07,0.37,37,Medium
22711,34,360000,0.0,1,0,-2.0,-2.0,0,0,0.0,0.26,26,Low
20867,32,60000,1.0,0,6,2.0,1.8,14700,303745,0.05,0.87,87,High
27202,38,360000,0.02,0,0,-2.0,-2.0,5020,6296,0.8,0.27,27,Low
9275,38,50000,0.86,0,0,0.0,-1.0,1000,42959,0.02,0.43,43,Medium
2828,57,150000,0.39,0,0,-1.0,-1.0,58608,58835,1.0,0.23,23,Low
28275,42,430000,1.0,0,0,0.0,0.0,19797,543141,0.04,0.35,35,Medium
26544,51,200000,0.05,0,0,-1.0,-1.2,13861,9659,1.44,0.35,35,Medium
7437,24,30000,1.0,1,3,2.0,1.0,7371,89544,0.08,0.73,73,High
27871,27,140000,0.03,0,0,-2.0,-2.0,3544,3544,1.0,0.26,26,Low
24145,28,30000,1.0,0,0,0.0,0.0,11700,177054,0.07,0.41,41,Medium
10376,24,70000,1.0,0,0,0.0,0.0,17969,407543,0.04,0.39,39,Medium
26074,35,80000,0.0,0,1,1.0,-1.5,0,0,0.0,0.63,63,Medium
29365,22,20000,0.1,0,0,-2.0,-2.0,2097,2016,1.04,0.25,25,Low
21130,37,240000,1.0,0,2,2.0,0.5,40620,1294287,0.03,0.71,71,High
14956,44,50000,1.0,0,0,0.0,0.0,5432,130961,0.04,0.4,40,Medium
13247,29,360000,1.0,0,0,0.0,0.0,12396,385213,0.03,0.33,33,Low
23466,33,30000,1.0,1,2,2.0,0.7,3468,177786,0.02,0.76,76,High
23654,38,150000,0.21,0,0,-2.0,-2.0,30569,32110,0.95,0.22,22,Low
29513,45,50000,0.08,1,0,-1.0,-1.0,3054,3996,0.76,0.33,33,Low
17362,42,100000,0.06,0,3,2.0,-0.2,0,6276,0.0,0.8,80,High
17214,24,50000,1.0,1,4,2.0,1.2,12290,81682,0.15,0.76,76,High
10891,32,110000,1.0,1,2,2.0,0.5,12600,256822,0.05,0.7,70,High
13095,55,20000,1.0,0,2,2.0,0.5,4101,101569,0.04,0.79,79,High
15268,34,30000,1.0,0,3,2.0,0.8,10084,146878,0.07,0.78,78,High
11226,23,10000,1.0,0,5,3.0,1.7,4500,64794,0.07,0.9,90,High
3647,41,220000,0.52,0,0,-2.0,-2.0,115853,115189,1.01,0.09,9,Low
4704,41,500000,1.0,1,2,2.0,0.7,50884,1783542,0.03,0.67,67,High
19528,35,30000,1.0,1,0,0.0,0.0,11702,133336,0.09,0.4,40,Medium
29212,22,50000,1.0,0,0,0.0,-0.2,18850,193047,0.1,0.35,35,Medium
4935,22,30000,1.0,0,2,2.0,0.7,5910,155853,0.04,0.73,73,High
24619,41,20000,1.0,0,0,0.0,0.0,9817,44239,0.22,0.38,38,Medium
29642,29,320000,1.0,0,0,0.0,0.0,41432,1137955,0.04,0.31,31,Low
1844,41,20000,1.0,1,0,0.0,-0.7,40846,114119,0.36,0.36,36,Medium
15997,37,140000,1.0,1,0,0.0,0.0,29786,768437,0.04,0.39,39,Medium
7411,52,20000,1.0,0,0,0.0,0.0,5758,106560,0.05,0.47,47,Medium
25975,33,70000,1.0,0,4,3.0,2.0,22700,420397,0.05,0.83,83,High
29904,30,260000,0.88,0,0,0.0,-0.8,119170,230095,0.52,0.18,18,Low
28453,37,50000,1.0,0,1,2.0,0.3,24395,209988,0.12,0.65,65,Medium
16598,29,450000,1.0,0,0,0.0,0.0,65229,563116,0.12,0.22,22,Low
16148,34,140000,1.0,0,0,0.0,0.0,30921,749179,0.04,0.37,37,Medium
20896,41,390000,0.04,0,0,-2.0,-2.0,9411,13764,0.68,0.27,27,Low
23668,41,200000,0.05,0,0,-1.0,-1.0,5718,9990,0.57,0.32,32,Low
23468,30,230000,1.0,0,0,0.0,0.0,156958,819132,0.19,0.16,16,Low
21105,45,270000,0.1,0,1,1.0,-0.8,26848,26571,1.01,0.56,56,Medium
1148,33,360000,0.7,0,2,2.0,0.2,49927,251937,0.2,0.61,61,Medium
17768,53,320000,1.0,0,0,0.0,0.0,128028,1361741,0.09,0.15,15,Low
9723,34,360000,0.14,0,0,-1.0,-1.0,126224,52054,2.42,0.16,16,Low
15753,22,30000,1.0,0,4,3.0,1.2,30187,60736,0.5,0.81,81,High
27451,33,200000,0.21,0,0,0.0,-0.8,29717,41683,0.71,0.33,33,Low
29152,60,30000,0.39,1,6,3.0,2.7,0,11700,0.0,0.9,90,High
9796,40,250000,1.0,1,0,0.0,0.0,23500,463433,0.05,0.34,34,Medium
3102,28,280000,0.03,0,0,-2.0,-2.0,6328,7005,0.9,0.25,25,Low
18582,26,280000,0.04,0,0,-2.0,-2.0,8078,10987,0.74,0.24,24,Low
8086,35,500000,1.0,0,0,0.0,0.0,72571,1279515,0.06,0.23,23,Low
9729,46,280000,0.06,0,0,-2.0,-2.0,15316,15563,0.98,0.26,26,Low
16546,26,30000,1.0,0,1,2.0,0.3,14375,156873,0.09,0.67,67,High
28886,43,250000,0.0,0,0,-2.0,-2.0,0,331,0.0,0.28,28,Low
470,41,90000,0.22,0,0,-1.0,-1.0,14731,19471,0.76,0.3,30,Low
5704,30,380000,0.02,0,0,-2.0,-2.0,3661,6808,0.54,0.26,26,Low
2037,32,250000,0.73,0,0,0.0,0.0,18550,181602,0.1,0.31,31,Low
28951,33,280000,1.0,1,4,2.0,1.3,23826,508917,0.05,0.75,75,High
29187,41,80000,1.0,0,1,2.0,0.3,12110,348243,0.03,0.69,69,High
24319,39,210000,0.01,0,0,-1.0,-1.3,5789,3115,1.86,0.35,35,Medium
27144,30,60000,1.0,0,1,2.0,-0.5,67394,69064,0.98,0.53,53,Medium
19422,35,210000,0.07,1,0,0.0,-0.8,16321,14452,1.13,0.39,39,Medium
24928,35,220000,0.0,0,1,1.0,-1.5,0,0,0.0,0.63,63,Medium
28203,46,50000,0.72,0,0,-1.0,-1.0,38282,36250,1.06,0.27,27,Low
27229,40,30000,1.0,1,6,3.0,2.3,2000,84393,0.02,0.91,91,High
4488,24,20000,1.0,0,0,-1.0,-1.0,29087,28531,1.02,0.26,26,Low
8454,33,350000,1.0,1,0,0.0,0.0,112868,1371952,0.08,0.18,18,Low
9315,29,170000,0.25,1,0,0.0,-0.5,15624,42660,0.37,0.34,34,Medium
18683,27,120000,0.64,1,0,0.0,0.0,6998,76938,0.09,0.33,33,Low
29172,60,500000,1.0,0,1,2.0,0.3,89008,1144786,0.08,0.51,51,Medium
28963,36,100000,0.11,0,0,-1.0,-1.0,11499,11332,1.01,0.3,30,Low
1293,34,200000,0.25,0,1,1.0,-0.7,53394,49107,1.09,0.46,46,Medium
12351,22,20000,1.0,0,0,0.0,-1.0,1500,38813,0.04,0.41,41,Medium
11013,45,20000,1.0,0,2,1.0,-0.2,35511,43618,0.81,0.61,61,Medium
22117,29,300000,0.05,0,0,-2.0,-2.0,47785,16287,2.93,0.21,21,Low
12139,25,50000,1.0,1,0,0.0,0.0,15864,259170,0.06,0.38,38,Medium
12721,32,20000,1.0,0,0,0.0,0.0,7800,77235,0.1,0.39,39,Medium
15331,39,270000,1.0,0,0,0.0,0.0,47837,1153288,0.04,0.34,34,Medium
5193,41,330000,0.01,0,0,-1.0,-1.7,0,4122,0.0,0.36,36,Medium
6374,52,100000,1.0,1,5,3.0,2.3,10395,595203,0.02,0.9,90,High
15691,24,20000,1.0,0,1,2.0,0.3,8000,95708,0.08,0.67,67,High
22593,35,160000,0.01,0,1,1.0,-1.2,1240,1240,1.0,0.63,63,Medium
11241,44,30000,1.0,0,3,2.0,1.0,4794,147555,0.03,0.8,80,High
29946,42,30000,1.0,0,0,0.0,0.0,6156,124409,0.05,0.42,42,Medium
29328,27,90000,1.0,0,0,0.0,0.0,8200,107451,0.08,0.34,34,Medium
14380,35,160000,1.0,0,0,0.0,0.0,10200,244357,0.04,0.36,36,Medium
20127,48,50000,1.0,0,1,2.0,-0.3,36952,66627,0.55,0.64,64,Medium
19365,36,30000,0.47,0,0,-2.0,-2.0,5131,13970,0.37,0.27,27,Low
16469,50,50000,1.0,0,0,0.0,0.0,11523,296875,0.04,0.46,46,Medium
24063,27,80000,1.0,0,2,2.0,-0.2,3800,246362,0.02,0.75,75,High
24824,31,130000,0.56,0,0,0.0,-0.7,2400,72262,0.03,0.39,39,Medium
4967,45,50000,1.0,0,0,0.0,0.0,6848,159205,0.04,0.41,41,Medium
26713,26,30000,1.0,0,6,2.0,2.0,9009,92970,0.1,0.85,85,High
19838,44,200000,0.02,0,0,-2.0,-2.0,4796,4110,1.17,0.29,29,Low
22047,25,210000,1.0,0,0,0.0,0.0,24759,374829,0.07,0.31,31,Low
28012,30,170000,1.0,0,0,0.0,0.0,17826,236041,0.08,0.32,32,Low
4369,24,20000,0.13,1,0,-1.0,-1.0,2289,2591,0.88,0.3,30,Low
18771,26,50000,0.74,1,1,2.0,0.2,3088,36822,0.08,0.63,63,Medium
1912,31,170000,0.19,0,0,-1.0,-1.0,33896,31976,1.06,0.25,25,Low
16336,37,140000,0.0,0,1,1.0,-1.5,0,-108,-0.0,0.64,64,Medium
9942,22,30000,1.0,0,1,2.0,0.3,8303,158382,0.05,0.67,67,High
23109,28,60000,1.0,0,1,2.0,0.3,12700,297283,0.04,0.67,67,High
28698,34,330000,1.0,0,0,0.0,0.0,134619,952524,0.14,0.18,18,Low
27388,43,120000,0.14,0,0,-1.0,-1.2,13006,16961,0.77,0.31,31,Low
5844,37,10000,0.47,0,0,0.0,-0.7,33505,4700,5.0,0.41,41,Medium
29936,48,50000,1.0,1,0,0.0,-0.3,114717,204942,0.56,0.18,18,Low
19748,40,180000,0.16,0,0,-1.0,-1.0,17521,28398,0.62,0.28,28,Low
5671,40,340000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.27,27,Low
1785,34,400000,0.85,0,1,2.0,0.3,22902,341095,0.07,0.59,59,Medium
18166,42,50000,1.0,0,0,0.0,0.0,8500,178477,0.05,0.41,41,Medium
2454,23,60000,1.0,0,1,2.0,0.3,11346,269388,0.04,0.65,65,Medium
13861,32,150000,1.0,0,2,2.0,0.7,9532,216204,0.04,0.68,68,High
1708,29,310000,1.0,0,0,0.0,-0.2,92000,459128,0.2,0.18,18,Low
8317,45,320000,1.0,0,0,0.0,0.0,41277,1147249,0.04,0.33,33,Low
13350,38,390000,0.51,0,0,0.0,0.0,20384,198167,0.1,0.33,33,Low
16402,36,30000,1.0,0,1,2.0,0.3,9942,157321,0.06,0.7,70,High
27403,37,20000,1.0,0,0,0.0,0.0,10500,113540,0.09,0.43,43,Medium
2952,24,80000,0.28,0,0,-1.0,-1.0,6557,22170,0.3,0.27,27,Low
114,24,100000,1.0,0,0,0.0,0.0,17866,335186,0.05,0.35,35,Medium
15729,22,50000,1.0,0,0,0.0,0.0,14164,138803,0.1,0.33,33,Low
16819,34,30000,1.0,0,0,0.0,0.0,16591,147920,0.11,0.39,39,Medium
11005,28,90000,1.0,0,0,0.0,0.0,11648,335175,0.03,0.37,37,Medium
24076,28,180000,1.0,0,3,3.0,1.2,20148,819015,0.02,0.82,82,High
6794,29,310000,1.0,0,0,0.0,0.0,21095,755177,0.03,0.34,34,Medium
13934,32,200000,0.38,0,0,-1.0,-1.0,67521,76064,0.89,0.15,15,Low
19952,38,30000,0.62,0,0,-2.0,-2.0,17250,18664,0.92,0.25,25,Low
10615,28,120000,0.71,0,1,2.0,0.3,35800,85667,0.42,0.54,54,Medium
8205,40,150000,1.0,0,0,0.0,-0.2,140163,477294,0.29,0.16,16,Low
2732,31,250000,0.05,1,0,-2.0,-2.0,14122,12333,1.15,0.24,24,Low
19091,34,70000,1.0,0,0,0.0,-0.2,32146,91259,0.35,0.31,31,Low
13620,25,80000,1.0,1,2,2.0,0.7,12150,306316,0.04,0.7,70,High
22096,29,310000,0.02,0,0,-2.0,-2.0,8412,6470,1.3,0.26,26,Low
16010,30,140000,1.0,0,1,2.0,0.3,22000,526660,0.04,0.64,64,Medium
23353,28,150000,0.11,1,0,0.0,-0.8,4260,16180,0.26,0.38,38,Medium
25844,33,170000,1.0,0,0,0.0,0.0,29396,681357,0.04,0.34,34,Medium
18587,27,80000,0.04,0,0,-2.0,-2.0,2490,2880,0.86,0.26,26,Low
4885,30,70000,1.0,1,4,2.0,1.3,7842,124256,0.06,0.77,77,High
19221,47,30000,1.0,1,3,2.0,1.0,12562,166581,0.08,0.8,80,High
17077,24,100000,1.0,1,6,3.0,2.2,21900,529794,0.04,0.9,90,High
29207,23,50000,1.0,0,0,0.0,0.0,9550,89602,0.11,0.33,33,Low
13273,23,80000,0.13,0,2,2.0,0.2,10112,10532,0.96,0.68,68,High
17176,29,180000,0.12,0,0,-1.0,-1.0,28205,20972,1.34,0.27,27,Low
7607,25,90000,1.0,1,0,0.0,0.0,20305,490472,0.04,0.38,38,Medium
19899,33,130000,1.0,1,2,2.0,0.7,12118,418579,0.03,0.71,71,High
7198,39,100000,1.0,0,0,0.0,0.0,11827,248797,0.05,0.38,38,Medium
8121,53,90000,0.67,0,0,0.0,-0.8,22398,60484,0.37,0.43,43,Medium
4770,29,100000,1.0,1,3,3.0,1.2,12364,409690,0.03,0.83,83,High
19305,31,230000,0.2,0,1,2.0,0.2,10244,45810,0.22,0.61,61,Medium
20717,39,210000,1.0,0,0,0.0,0.0,29000,590010,0.05,0.34,34,Medium
2246,32,180000,0.03,0,0,0.0,-0.8,8926,4668,1.91,0.42,42,Medium
19014,31,160000,0.02,1,0,-2.0,-2.0,2574,2762,0.93,0.27,27,Low
28768,41,160000,0.51,0,0,0.0,0.0,4771,81909,0.06,0.36,36,Medium
6202,38,260000,0.09,1,0,-1.0,-1.0,20483,24571,0.83,0.29,29,Low
18004,33,70000,1.0,0,6,3.0,2.5,17000,216191,0.08,0.88,88,High
9138,35,200000,0.71,0,0,-1.0,-1.0,61550,142246,0.43,0.18,18,Low
5949,26,170000,1.0,0,0,0.0,0.0,19218,556304,0.03,0.35,35,Medium
5616,33,500000,0.53,0,0,0.0,-1.2,194022,265620,0.73,0.08,8,Low
8170,39,240000,0.07,0,0,-1.0,-1.0,16128,16128,1.0,0.29,29,Low
24626,32,280000,0.25,0,0,-2.0,-2.0,51314,70886,0.72,0.17,17,Low
